COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|TABLE_SCHEMA|TABLE_NAME
Serie|nvarchar|100|NO|dbo|vCilindroEstadoActualDet
ProductoId|int|NULL|YES|dbo|vCilindroEstadoActualDet
Nro_Producto|nvarchar|20|YES|dbo|vCilindroEstadoActualDet
Desc_Producto|nvarchar|3000|YES|dbo|vCilindroEstadoActualDet
cod_grupo|int|NULL|YES|dbo|vCilindroEstadoActualDet
Estado|nvarchar|50|NO|dbo|vCilindroEstadoActualDet
Fecha|datetime|NULL|NO|dbo|vCilindroEstadoActualDet
Origen|nvarchar|100|YES|dbo|vCilindroEstadoActualDet
Observacion|nvarchar|300|YES|dbo|vCilindroEstadoActualDet
MotivoCodigo|varchar|30|YES|dbo|vCilindroEstadoActualDet
UsuarioId|int|NULL|YES|dbo|vCilindroEstadoActualDet
UsuarioNombre|nvarchar|200|YES|dbo|vCilindroEstadoActualDet
IdEstado|bigint|NULL|NO|dbo|vCilindroEstadoActualDet
IdEstado|bigint|NULL|NO|dbo|vCilindroEstadoLog
Serie|nvarchar|100|NO|dbo|vCilindroEstadoLog
Estado|nvarchar|50|NO|dbo|vCilindroEstadoLog
Fecha|datetime|NULL|NO|dbo|vCilindroEstadoLog
UsuarioId|int|NULL|YES|dbo|vCilindroEstadoLog
UsuarioNombre|nvarchar|200|NO|dbo|vCilindroEstadoLog
UsuarioCod|int|NULL|NO|dbo|vCilindroEstadoLog
UsuarioDoc|nvarchar|50|YES|dbo|vCilindroEstadoLog
Observacion|nvarchar|300|YES|dbo|vCilindroEstadoLog
Origen|nvarchar|100|YES|dbo|vCilindroEstadoLog
MotivoCodigo|varchar|30|YES|dbo|vCilindroEstadoLog
cod_producto|int|NULL|NO|dbo|vCilindroEstadoLog
Nro_Producto|nvarchar|20|YES|dbo|vCilindroEstadoLog
Desc_Producto|nvarchar|3000|YES|dbo|vCilindroEstadoLog
IdEstado|bigint|NULL|NO|dbo|vCilindroEstadoLogDet
Serie|nvarchar|100|NO|dbo|vCilindroEstadoLogDet
ProductoId|int|NULL|YES|dbo|vCilindroEstadoLogDet
Nro_Producto|nvarchar|20|YES|dbo|vCilindroEstadoLogDet
Desc_Producto|nvarchar|3000|YES|dbo|vCilindroEstadoLogDet
cod_grupo|int|NULL|YES|dbo|vCilindroEstadoLogDet
Estado|nvarchar|50|NO|dbo|vCilindroEstadoLogDet
Fecha|datetime|NULL|NO|dbo|vCilindroEstadoLogDet
UsuarioId|int|NULL|YES|dbo|vCilindroEstadoLogDet
UsuarioNombre|nvarchar|200|YES|dbo|vCilindroEstadoLogDet
Observacion|nvarchar|300|YES|dbo|vCilindroEstadoLogDet
Origen|nvarchar|100|YES|dbo|vCilindroEstadoLogDet
MotivoCodigo|varchar|30|YES|dbo|vCilindroEstadoLogDet
AlmacenId|int|NULL|YES|dbo|vCilindroEstadoLogDet
Serie|nvarchar|100|NO|dbo|vCilindroEstadoOperativoActual
Estado|nvarchar|50|NO|dbo|vCilindroEstadoOperativoActual
Fecha|datetime|NULL|NO|dbo|vCilindroEstadoOperativoActual
Usuario|int|NULL|YES|dbo|vCilindroEstadoOperativoActual
Observacion|nvarchar|300|YES|dbo|vCilindroEstadoOperativoActual
Origen|nvarchar|100|YES|dbo|vCilindroEstadoOperativoActual
MotivoCodigo|varchar|30|YES|dbo|vCilindroEstadoOperativoActual
IdEstado|bigint|NULL|NO|dbo|vCilindroEstadoOperativoActual
Cod_Producto|int|NULL|YES|dbo|vCilindrosLlenosActual
Nro_Producto|nvarchar|20|YES|dbo|vCilindrosLlenosActual
Desc_Producto|nvarchar|3000|YES|dbo|vCilindrosLlenosActual
Serie|varchar|50|NO|dbo|vCilindrosLlenosActual
EstadoActual|varchar|30|NO|dbo|vCilindrosLlenosActual
FechaEstado|datetime|NULL|NO|dbo|vCilindrosLlenosActual
AlmacenId|int|NULL|YES|dbo|vCilindrosLlenosActual
Condicion|nvarchar|50|YES|dbo|vCilindrosLlenosActual
Cod_Linea|int|NULL|YES|dbo|vCilindrosLlenosActual
Fecha_PH|date|NULL|YES|dbo|vCilindrosLlenosActual
DiasDesdeUltimoPH|int|NULL|YES|dbo|vCilindrosLlenosActual
Documento_Asociado|nvarchar|1500|NO|dbo|vCilindrosLlenosActual
Cod_Persona|int|NULL|NO|dbo|vClienteDireccionFiscal
Nom_Persona|nvarchar|200|NO|dbo|vClienteDireccionFiscal
Id_Direccion|int|NULL|NO|dbo|vClienteDireccionFiscal
Linea1|nvarchar|200|NO|dbo|vClienteDireccionFiscal
Ubigeo|nvarchar|6|YES|dbo|vClienteDireccionFiscal
Latitud|float|NULL|YES|dbo|vClienteDireccionFiscal
Longitud|float|NULL|YES|dbo|vClienteDireccionFiscal
Desc_Departamento|nvarchar|255|YES|dbo|VColegiadoxUbigeo
Provincia|nvarchar|255|YES|dbo|VColegiadoxUbigeo
Desc_Distrito|nvarchar|255|YES|dbo|VColegiadoxUbigeo
Zona|nvarchar|255|YES|dbo|VColegiadoxUbigeo
Cod_Persona|int|NULL|NO|dbo|VColegiadoxUbigeo
Nom_Persona|nvarchar|50|YES|dbo|VColegiadoxUbigeo
Dni_Persona|nvarchar|9|YES|dbo|VColegiadoxUbigeo
Ruc_Persona|nvarchar|11|YES|dbo|VColegiadoxUbigeo
Telefono_Persona|nvarchar|100|YES|dbo|VColegiadoxUbigeo
Direccion_Persona|nvarchar|250|YES|dbo|VColegiadoxUbigeo
celular|nvarchar|50|YES|dbo|VColegiadoxUbigeo
Cod_Zona|int|NULL|NO|dbo|VColegiadoxUbigeo
Desc_TipoDoc|nvarchar|50|YES|dbo|vcOMPROBANTEScAJA
Monto|money|NULL|YES|dbo|vcOMPROBANTEScAJA
Almacen|int|NULL|YES|dbo|vcOMPROBANTEScAJA
usuario|int|NULL|YES|dbo|vcOMPROBANTEScAJA
Fecha|datetime|NULL|YES|dbo|vcOMPROBANTEScAJA
Cod_TipoDoc|int|NULL|NO|dbo|vcOMPROBANTEScAJA
Estado|int|NULL|YES|dbo|vcOMPROBANTEScAJA
MedioPago|nvarchar|50|YES|dbo|vcOMPROBANTEScAJA
COD_CAJA|int|NULL|YES|dbo|vcOMPROBANTEScAJA
Cod_Producto|int|NULL|NO|dbo|Vconfprecios
Nro_Producto|nvarchar|15|YES|dbo|Vconfprecios
Desc_Producto|nvarchar|100|YES|dbo|Vconfprecios
DifPrecios|int|NULL|YES|dbo|Vconfprecios
costo_Ant|money|NULL|YES|dbo|Vconfprecios
Costo_Producto|money|NULL|YES|dbo|Vconfprecios
cod_producto|int|NULL|NO|dbo|VDETALLE_ENVASE
Nro_Producto|nvarchar|20|YES|dbo|VDETALLE_ENVASE
Desc_Producto|nvarchar|3000|YES|dbo|VDETALLE_ENVASE
peso_producto|float|NULL|YES|dbo|VDETALLE_ENVASE
condicion|nvarchar|50|YES|dbo|VDETALLE_ENVASE
fecha_pedido|datetime|NULL|YES|dbo|VDETALLE_ENVASE
doc|nvarchar|101|YES|dbo|VDETALLE_ENVASE
proveedor|nvarchar|1500|YES|dbo|VDETALLE_ENVASE
fecha_venta|datetime|NULL|YES|dbo|VDETALLE_ENVASE
docvta|nvarchar|101|YES|dbo|VDETALLE_ENVASE
cliente|nvarchar|1500|YES|dbo|VDETALLE_ENVASE
fecha_dev|datetime|NULL|YES|dbo|VDETALLE_ENVASE
dias|int|NULL|YES|dbo|VDETALLE_ENVASE
fecha_envio|datetime|NULL|YES|dbo|VDETALLE_ENVASE
docSal|nvarchar|101|YES|dbo|VDETALLE_ENVASE
proveedor1|nvarchar|1500|YES|dbo|VDETALLE_ENVASE
estado|int|NULL|YES|dbo|VDETALLE_ENVASE
contI|int|NULL|NO|dbo|VDETALLE_ENVASE
contS|int|NULL|YES|dbo|VDETALLE_ENVASE
tiempoi|nvarchar|500|YES|dbo|VDETALLE_ENVASE
O/ingreso|nvarchar|101|YES|dbo|VDETALLE_ENVASE
Nro_cja|nvarchar|4000|YES|dbo|VDETALLE_ENVASE
Desc_Unidad|nvarchar|50|YES|dbo|VDETALLE_ENVASE
Almacen|int|NULL|YES|dbo|VDETALLE_ENVASE
Desc_Almacen|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Direccion_Almacen|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Desc_Almacen1|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Direccion_Almacen2|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Direccion_Almacen1|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Desc_Almacen2|nvarchar|100|YES|dbo|VDETALLE_ENVASE
Desc_SubLinea|nvarchar|500|NO|dbo|VDETALLE_ENVASE
Expr2|datetime|NULL|YES|dbo|VDETALLE_ENVASE
Fecha_PH|date|NULL|YES|dbo|VDETALLE_ENVASE
CodProducto|int|NULL|YES|dbo|VDETALLE_ENVASE
EstadoNuevo|varchar|20|YES|dbo|VDETALLE_ENVASE
FechaCambio|datetime|NULL|YES|dbo|VDETALLE_ENVASE
Nom_Persona|nvarchar|200|YES|dbo|VDETALLE_ENVASE
Id_Cilindro|int|NULL|YES|dbo|VDETALLE_ENVASE
codigo|int|NULL|YES|dbo|VDETALLE_ENVASE
cod_producto|int|NULL|NO|dbo|Vdetalle_EnvaseANTIGUO
Nro_Producto|nvarchar|20|YES|dbo|Vdetalle_EnvaseANTIGUO
Desc_Producto|nvarchar|3000|YES|dbo|Vdetalle_EnvaseANTIGUO
peso_producto|float|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
condicion|nvarchar|50|YES|dbo|Vdetalle_EnvaseANTIGUO
fecha_pedido|datetime|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
doc|nvarchar|101|YES|dbo|Vdetalle_EnvaseANTIGUO
fecha_venta|datetime|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
docvta|nvarchar|101|YES|dbo|Vdetalle_EnvaseANTIGUO
cliente|nvarchar|1500|YES|dbo|Vdetalle_EnvaseANTIGUO
fecha_dev|datetime|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
dias|int|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
fecha_envio|datetime|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
docSal|nvarchar|101|YES|dbo|Vdetalle_EnvaseANTIGUO
proveedor1|nvarchar|1500|YES|dbo|Vdetalle_EnvaseANTIGUO
estado|int|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
contI|int|NULL|NO|dbo|Vdetalle_EnvaseANTIGUO
contS|int|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
tiempoi|nvarchar|500|YES|dbo|Vdetalle_EnvaseANTIGUO
O/ingreso|nvarchar|101|YES|dbo|Vdetalle_EnvaseANTIGUO
Nro_cja|nvarchar|4000|YES|dbo|Vdetalle_EnvaseANTIGUO
Desc_Unidad|nvarchar|50|YES|dbo|Vdetalle_EnvaseANTIGUO
Almacen|int|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
Desc_Almacen|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Direccion_Almacen|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Desc_Almacen1|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Direccion_Almacen2|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Direccion_Almacen1|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Desc_Almacen2|nvarchar|100|YES|dbo|Vdetalle_EnvaseANTIGUO
Fecha_Ph|date|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
EstadoNuevo|varchar|20|YES|dbo|Vdetalle_EnvaseANTIGUO
FechaCambio|datetime|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
Cod_Persona|int|NULL|YES|dbo|Vdetalle_EnvaseANTIGUO
Nom_Persona|nvarchar|200|YES|dbo|Vdetalle_EnvaseANTIGUO
proveedor|nvarchar|1521|NO|dbo|Vdetalle_EnvaseANTIGUO
cod_producto|int|NULL|NO|dbo|VDETALLE_ENVASErecambio
Nro_Producto|nvarchar|20|YES|dbo|VDETALLE_ENVASErecambio
Desc_Producto|nvarchar|3000|YES|dbo|VDETALLE_ENVASErecambio
peso_producto|float|NULL|YES|dbo|VDETALLE_ENVASErecambio
condicion|nvarchar|50|YES|dbo|VDETALLE_ENVASErecambio
fecha_pedido|datetime|NULL|YES|dbo|VDETALLE_ENVASErecambio
doc|nvarchar|101|YES|dbo|VDETALLE_ENVASErecambio
proveedor|nvarchar|1500|YES|dbo|VDETALLE_ENVASErecambio
fecha_venta|datetime|NULL|YES|dbo|VDETALLE_ENVASErecambio
docvta|nvarchar|101|YES|dbo|VDETALLE_ENVASErecambio
cliente|nvarchar|1500|YES|dbo|VDETALLE_ENVASErecambio
fecha_dev|datetime|NULL|YES|dbo|VDETALLE_ENVASErecambio
dias|int|NULL|YES|dbo|VDETALLE_ENVASErecambio
fecha_envio|datetime|NULL|YES|dbo|VDETALLE_ENVASErecambio
docSal|nvarchar|101|YES|dbo|VDETALLE_ENVASErecambio
proveedor1|nvarchar|1500|YES|dbo|VDETALLE_ENVASErecambio
estado|int|NULL|YES|dbo|VDETALLE_ENVASErecambio
contI|int|NULL|NO|dbo|VDETALLE_ENVASErecambio
contS|int|NULL|YES|dbo|VDETALLE_ENVASErecambio
tiempoi|nvarchar|500|YES|dbo|VDETALLE_ENVASErecambio
O/ingreso|nvarchar|101|YES|dbo|VDETALLE_ENVASErecambio
Nro_cja|nvarchar|4000|YES|dbo|VDETALLE_ENVASErecambio
Desc_Unidad|nvarchar|50|YES|dbo|VDETALLE_ENVASErecambio
Almacen|int|NULL|YES|dbo|VDETALLE_ENVASErecambio
Desc_Almacen|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Direccion_Almacen|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Desc_Almacen1|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Direccion_Almacen2|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Direccion_Almacen1|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Desc_Almacen2|nvarchar|100|YES|dbo|VDETALLE_ENVASErecambio
Desc_SubLinea|nvarchar|50|NO|dbo|VDETALLE_ENVASErecambio
Fecha_PH|datetime|NULL|YES|dbo|VDETALLE_ENVASErecambio
Expr1|date|NULL|YES|dbo|VDETALLE_ENVASErecambio
NroDoc|varchar|50|YES|dbo|Vdetalle_Pago
Nom_Persona|nvarchar|50|YES|dbo|Vdetalle_Pago
Dni_Persona|nvarchar|9|YES|dbo|Vdetalle_Pago
FechaCompra|datetime|NULL|YES|dbo|Vdetalle_Pago
NroSerie|nvarchar|50|YES|dbo|Vdetalle_Pago
Desc_TipoDoc|nvarchar|50|YES|dbo|Vdetalle_Pago
saldo|money|NULL|NO|dbo|Vdetalle_Pago
Total|money|NULL|YES|dbo|Vdetalle_Pago
Cod_Persona|int|NULL|NO|dbo|Vdetalle_Pago
Cod_Movimiento|int|NULL|NO|dbo|VdetalleCompraModProd
Fecha|datetime|NULL|YES|dbo|VdetalleCompraModProd
MEs|nvarchar|50|YES|dbo|VdetalleCompraModProd
Año|int|NULL|YES|dbo|VdetalleCompraModProd
TipoMovimiento|int|NULL|YES|dbo|VdetalleCompraModProd
IdMes|int|NULL|YES|dbo|VdetalleCompraModProd
NroDocumento|nvarchar|50|YES|dbo|VdetalleCompraModProd
TipoDocumento|nvarchar|50|YES|dbo|VdetalleCompraModProd
Nom_Persona|nvarchar|4000|YES|dbo|VdetalleCompraModProd
NroDocAfec|nvarchar|50|YES|dbo|VdetalleCompraModProd
Estado|int|NULL|YES|dbo|VdetalleCompraModProd
TipoTransaccion|nvarchar|50|YES|dbo|VdetalleCompraModProd
FechaVenc|datetime|NULL|YES|dbo|VdetalleCompraModProd
DEscuento|money|NULL|YES|dbo|VdetalleCompraModProd
IGV|float|NULL|YES|dbo|VdetalleCompraModProd
moneda|nvarchar|50|YES|dbo|VdetalleCompraModProd
Persona|int|NULL|YES|dbo|VdetalleCompraModProd
Total|money|NULL|YES|dbo|VdetalleCompraModProd
Saldo|money|NULL|YES|dbo|VdetalleCompraModProd
Almacen|int|NULL|YES|dbo|VdetalleCompraModProd
Transportista|nvarchar|50|YES|dbo|VdetalleCompraModProd
LugarDestino|nvarchar|500|YES|dbo|VdetalleCompraModProd
DirDestino|nvarchar|4000|YES|dbo|VdetalleCompraModProd
EmpresaTrans|nvarchar|100|YES|dbo|VdetalleCompraModProd
RucEmpresa|nvarchar|50|YES|dbo|VdetalleCompraModProd
Placa|nvarchar|50|YES|dbo|VdetalleCompraModProd
LugarInicio|nvarchar|500|YES|dbo|VdetalleCompraModProd
DirInicio|nvarchar|500|YES|dbo|VdetalleCompraModProd
atencion|int|NULL|YES|dbo|VdetalleCompraModProd
Usuario|int|NULL|YES|dbo|VdetalleCompraModProd
Desc_Almacen|nvarchar|100|YES|dbo|VdetalleCompraModProd
NroGuia|nvarchar|100|YES|dbo|VdetalleCompraModProd
Ids|int|NULL|NO|dbo|VdetalleCompraModProd
CodMovimiento|int|NULL|YES|dbo|VdetalleCompraModProd
CodProducto|int|NULL|YES|dbo|VdetalleCompraModProd
Pcompra|money|NULL|YES|dbo|VdetalleCompraModProd
Desc_Unidad|nvarchar|50|YES|dbo|VdetalleCompraModProd
Cod_Unidad|int|NULL|NO|dbo|VdetalleCompraModProd
Medico|nvarchar|4000|YES|dbo|VdetalleCompraModProd
Cod_medico|int|NULL|YES|dbo|VdetalleCompraModProd
PVenta|money|NULL|YES|dbo|VdetalleCompraModProd
PVSD|money|NULL|YES|dbo|VdetalleCompraModProd
CodGrupo|int|NULL|YES|dbo|VdetalleCompraModProd
Observacion|nvarchar|4000|YES|dbo|VdetalleCompraModProd
Efectivo|money|NULL|YES|dbo|VdetalleCompraModProd
Vuelto|money|NULL|YES|dbo|VdetalleCompraModProd
Acuenta|money|NULL|YES|dbo|VdetalleCompraModProd
Tarjeta|nvarchar|500|YES|dbo|VdetalleCompraModProd
BASEIMP|float|NULL|YES|dbo|VdetalleCompraModProd
ValorIgv|money|NULL|YES|dbo|VdetalleCompraModProd
VALORV|money|NULL|YES|dbo|VdetalleCompraModProd
Desc_RazonS|nvarchar|100|YES|dbo|VdetalleCompraModProd
Ruc_RazonS|nvarchar|11|YES|dbo|VdetalleCompraModProd
Dirección_RazonS|nvarchar|100|YES|dbo|VdetalleCompraModProd
equiv|int|NULL|YES|dbo|VdetalleCompraModProd
PresMostrar|nvarchar|50|YES|dbo|VdetalleCompraModProd
NroSerie|nvarchar|50|YES|dbo|VdetalleCompraModProd
NroDoc|int|NULL|YES|dbo|VdetalleCompraModProd
TCsunat|money|NULL|YES|dbo|VdetalleCompraModProd
StkIngreso|float|NULL|NO|dbo|VdetalleCompraModProd
Serie|nvarchar|50|YES|dbo|VdetalleCompraModProd
precioD|money|NULL|YES|dbo|VdetalleCompraModProd
Desc_Producto|nvarchar|4000|YES|dbo|VdetalleCompraModProd
Simbolo|nvarchar|50|YES|dbo|VdetalleCompraModProd
Nro_Producto|nvarchar|20|YES|dbo|VdetalleCompraModProd
Dni_Persona|nvarchar|8|YES|dbo|VdetalleCompraModProd
Ruc_Persona|nvarchar|11|YES|dbo|VdetalleCompraModProd
mail_Persona|nvarchar|50|YES|dbo|VdetalleCompraModProd
Telefono_Persona|nvarchar|100|YES|dbo|VdetalleCompraModProd
Direccion_Persona|nvarchar|4000|YES|dbo|VdetalleCompraModProd
Cod_Persona|int|NULL|NO|dbo|VdetalleCompraModProd
Tel. Contacto|nvarchar|50|YES|dbo|VdetalleCompraModProd
Nom.Contacto|nvarchar|1000|YES|dbo|VdetalleCompraModProd
Correo contacto|nvarchar|250|YES|dbo|VdetalleCompraModProd
Cod_Movimiento|int|NULL|NO|dbo|Vdetallecompras
Fecha|datetime|NULL|YES|dbo|Vdetallecompras
MEs|nvarchar|50|YES|dbo|Vdetallecompras
Año|int|NULL|YES|dbo|Vdetallecompras
TipoMovimiento|int|NULL|YES|dbo|Vdetallecompras
IdMes|int|NULL|YES|dbo|Vdetallecompras
NroDocumento|nvarchar|50|YES|dbo|Vdetallecompras
TipoDocumento|nvarchar|50|YES|dbo|Vdetallecompras
NroDocAfec|nvarchar|50|YES|dbo|Vdetallecompras
Estado|int|NULL|YES|dbo|Vdetallecompras
TipoTransaccion|nvarchar|50|YES|dbo|Vdetallecompras
FechaVenc|datetime|NULL|YES|dbo|Vdetallecompras
DEscuento|money|NULL|YES|dbo|Vdetallecompras
IGV|float|NULL|YES|dbo|Vdetallecompras
moneda|nvarchar|50|YES|dbo|Vdetallecompras
Persona|int|NULL|YES|dbo|Vdetallecompras
Total|money|NULL|YES|dbo|Vdetallecompras
Saldo|money|NULL|YES|dbo|Vdetallecompras
Almacen|int|NULL|YES|dbo|Vdetallecompras
Nom_Persona|nvarchar|200|NO|dbo|Vdetallecompras
Dni_Persona|nvarchar|20|YES|dbo|Vdetallecompras
Ruc_Persona|nvarchar|20|YES|dbo|Vdetallecompras
mail_Persona|nvarchar|100|YES|dbo|Vdetallecompras
Telefono_Persona|nvarchar|50|YES|dbo|Vdetallecompras
Cod_Persona|int|NULL|NO|dbo|Vdetallecompras
Desc_Almacen|nvarchar|100|YES|dbo|Vdetallecompras
Ids|int|NULL|NO|dbo|Vdetallecompras
CodMovimiento|int|NULL|YES|dbo|Vdetallecompras
CodProducto|int|NULL|YES|dbo|Vdetallecompras
StkIngreso|float|NULL|NO|dbo|Vdetallecompras
PCompra|money|NULL|YES|dbo|Vdetallecompras
PVenta|money|NULL|YES|dbo|Vdetallecompras
PVSD|money|NULL|YES|dbo|Vdetallecompras
CodGrupo|int|NULL|YES|dbo|Vdetallecompras
Desc_Producto|nvarchar|4000|YES|dbo|Vdetallecompras
Nro_Producto|nvarchar|20|YES|dbo|Vdetallecompras
Expr1|nvarchar|3000|YES|dbo|Vdetallecompras
Desc_Unidad|nvarchar|50|YES|dbo|Vdetallecompras
Cod_Unidad|int|NULL|NO|dbo|Vdetallecompras
Observacion|nvarchar|4000|YES|dbo|Vdetallecompras
Efectivo|money|NULL|YES|dbo|Vdetallecompras
Vuelto|money|NULL|YES|dbo|Vdetallecompras
Acuenta|money|NULL|YES|dbo|Vdetallecompras
Tarjeta|nvarchar|500|YES|dbo|Vdetallecompras
Transportista|nvarchar|50|YES|dbo|Vdetallecompras
LugarDestino|nvarchar|500|YES|dbo|Vdetallecompras
DirDestino|nvarchar|4000|YES|dbo|Vdetallecompras
EmpresaTrans|nvarchar|100|YES|dbo|Vdetallecompras
RucEmpresa|nvarchar|50|YES|dbo|Vdetallecompras
Placa|nvarchar|50|YES|dbo|Vdetallecompras
LugarInicio|nvarchar|500|YES|dbo|Vdetallecompras
DirInicio|nvarchar|500|YES|dbo|Vdetallecompras
NroGuia|nvarchar|100|YES|dbo|Vdetallecompras
fecha_emision|datetime|NULL|YES|dbo|Vdetallecompras
Desc_RazonS|nvarchar|100|YES|dbo|Vdetallecompras
Ruc_RazonS|nvarchar|50|YES|dbo|Vdetallecompras
Dirección_RazonS|nvarchar|100|YES|dbo|Vdetallecompras
NroSerie|nvarchar|50|YES|dbo|Vdetallecompras
NroDoc|int|NULL|YES|dbo|Vdetallecompras
Simbolo|nvarchar|50|YES|dbo|Vdetallecompras
TelefonoContacto|nvarchar|50|YES|dbo|Vdetallecompras
NombreContacto|nvarchar|100|YES|dbo|Vdetallecompras
CorreoContacto|nvarchar|100|YES|dbo|Vdetallecompras
VALORV|money|NULL|YES|dbo|Vdetallecompras
Expr2|numeric|NULL|YES|dbo|Vdetallecompras
Valorigv|numeric|NULL|YES|dbo|Vdetallecompras
Cod_orden|int|NULL|NO|dbo|VdetalleOrden
numeracion|varchar|50|YES|dbo|VdetalleOrden
Fecha|datetime|NULL|YES|dbo|VdetalleOrden
MEs|nvarchar|50|YES|dbo|VdetalleOrden
Año|int|NULL|YES|dbo|VdetalleOrden
TipoMovimiento|int|NULL|YES|dbo|VdetalleOrden
IdMes|int|NULL|YES|dbo|VdetalleOrden
NroDocumento|nvarchar|50|YES|dbo|VdetalleOrden
TipoDocumento|nvarchar|50|YES|dbo|VdetalleOrden
Nom_Persona|nvarchar|4000|YES|dbo|VdetalleOrden
NroDocAfec|nvarchar|50|YES|dbo|VdetalleOrden
Estado|int|NULL|YES|dbo|VdetalleOrden
TipoTransaccion|nvarchar|50|YES|dbo|VdetalleOrden
FechaVenc|datetime|NULL|YES|dbo|VdetalleOrden
DEscuento|money|NULL|YES|dbo|VdetalleOrden
IGV|float|NULL|YES|dbo|VdetalleOrden
moneda|nvarchar|50|YES|dbo|VdetalleOrden
Persona|int|NULL|YES|dbo|VdetalleOrden
Total|money|NULL|YES|dbo|VdetalleOrden
Saldo|money|NULL|YES|dbo|VdetalleOrden
Almacen|int|NULL|YES|dbo|VdetalleOrden
Transportista|nvarchar|50|YES|dbo|VdetalleOrden
LugarDestino|nvarchar|100|YES|dbo|VdetalleOrden
DirDestino|nvarchar|100|YES|dbo|VdetalleOrden
EmpresaTrans|nvarchar|100|YES|dbo|VdetalleOrden
RucEmpresa|nchar|11|YES|dbo|VdetalleOrden
Placa|nchar|10|YES|dbo|VdetalleOrden
LugarInicio|nvarchar|100|YES|dbo|VdetalleOrden
DirInicio|nvarchar|100|YES|dbo|VdetalleOrden
atencion|int|NULL|YES|dbo|VdetalleOrden
Usuario|int|NULL|YES|dbo|VdetalleOrden
Desc_Almacen|nvarchar|100|YES|dbo|VdetalleOrden
NroGuia|nvarchar|50|YES|dbo|VdetalleOrden
Ids|int|NULL|NO|dbo|VdetalleOrden
Codorden|int|NULL|YES|dbo|VdetalleOrden
CodProducto|int|NULL|YES|dbo|VdetalleOrden
Pcompra|money|NULL|YES|dbo|VdetalleOrden
StkIngreso|float|NULL|NO|dbo|VdetalleOrden
StkEgreso|float|NULL|NO|dbo|VdetalleOrden
Desc_Producto|nvarchar|3000|YES|dbo|VdetalleOrden
Desc_Unidad|nvarchar|50|YES|dbo|VdetalleOrden
Cod_Unidad|int|NULL|NO|dbo|VdetalleOrden
Medico|nvarchar|4000|YES|dbo|VdetalleOrden
Cod_medico|int|NULL|YES|dbo|VdetalleOrden
PVenta|money|NULL|YES|dbo|VdetalleOrden
PVSD|money|NULL|YES|dbo|VdetalleOrden
CodGrupo|int|NULL|YES|dbo|VdetalleOrden
Observacion|nvarchar|1000|YES|dbo|VdetalleOrden
Efectivo|money|NULL|YES|dbo|VdetalleOrden
Vuelto|money|NULL|YES|dbo|VdetalleOrden
Acuenta|money|NULL|YES|dbo|VdetalleOrden
Tarjeta|nvarchar|50|YES|dbo|VdetalleOrden
Cod_TipoA|int|NULL|NO|dbo|VdetalleOrden
Desc_TipoA|nvarchar|50|YES|dbo|VdetalleOrden
BASEIMP|float|NULL|YES|dbo|VdetalleOrden
ValorIgv|money|NULL|YES|dbo|VdetalleOrden
VALORV|money|NULL|YES|dbo|VdetalleOrden
Desc_RazonS|nvarchar|100|YES|dbo|VdetalleOrden
Ruc_RazonS|nvarchar|11|YES|dbo|VdetalleOrden
Dirección_RazonS|nvarchar|100|YES|dbo|VdetalleOrden
TipoMovimiento|int|NULL|YES|dbo|VdetVentas
CodProducto|int|NULL|YES|dbo|VdetVentas
StkEgreso|float|NULL|NO|dbo|VdetVentas
Año|int|NULL|YES|dbo|VdetVentas
MEs|nvarchar|50|YES|dbo|VdetVentas
Fecha|datetime|NULL|YES|dbo|VdetVentas
Estado|int|NULL|YES|dbo|VdetVentas
IdMes|int|NULL|YES|dbo|VdetVentas
Cod_Almacen|int|NULL|NO|dbo|VdetVentas
Desc_Almacen|nvarchar|50|YES|dbo|VdetVentas
